,station_name,MONTH,Wind
471,PORT ALSWORTH AK US,4.0,4.966526650676696
472,PORT ALSWORTH AK US,5.0,5.122323236494074
473,PORT ALSWORTH AK US,6.0,6.208063554003537
474,PORT ALSWORTH AK US,7.0,5.909131453206437
475,PORT ALSWORTH AK US,8.0,5.488950188757037
476,PORT ALSWORTH AK US,9.0,5.575071147178362
477,PORT ALSWORTH AK US,10.0,7.484398533239633
478,PORT ALSWORTH AK US,11.0,7.1867380416816875
479,PORT ALSWORTH AK US,12.0,7.349779132058573
480,SEWARD AIRPORT AK US,1.0,7.245105887927613
481,SEWARD AIRPORT AK US,2.0,10.405108394035528
482,SEWARD AIRPORT AK US,3.0,10.287827869328932
483,SEWARD AIRPORT AK US,4.0,10.023052928529722
484,SEWARD AIRPORT AK US,5.0,9.020828815018175
485,SEWARD AIRPORT AK US,6.0,10.49032522649039
486,SEWARD AIRPORT AK US,7.0,8.189792890453615
487,SEWARD AIRPORT AK US,8.0,8.487149811363285
488,SEWARD AIRPORT AK US,9.0,8.409037245081862
489,SEWARD AIRPORT AK US,10.0,11.908408055075252
490,SEWARD AIRPORT AK US,11.0,11.745808840891305
491,SEWARD AIRPORT AK US,12.0,9.028345420703419
492,SITKA AIRPORT AK US,1.0,7.9023578890484885
493,SITKA AIRPORT AK US,2.0,7.95346006970032
494,SITKA AIRPORT AK US,3.0,9.435144120390794
495,SITKA AIRPORT AK US,4.0,6.69560192376998
496,SITKA AIRPORT AK US,5.0,6.66873256398033
497,SITKA AIRPORT AK US,6.0,6.385226241813407
498,SITKA AIRPORT AK US,7.0,4.960358423829909
499,SITKA AIRPORT AK US,8.0,6.388513504033111
500,SITKA AIRPORT AK US,9.0,7.292741123690462
501,SITKA AIRPORT AK US,10.0,8.541870700752126
502,SITKA AIRPORT AK US,11.0,8.875688170305855
503,SITKA AIRPORT AK US,12.0,9.700931297422336
504,ST PAUL ISLAND AIRPORT AK US,1.0,18.7813
505,ST PAUL ISLAND AIRPORT AK US,2.0,18.5840
506,ST PAUL ISLAND AIRPORT AK US,3.0,17.2118
507,ST PAUL ISLAND AIRPORT AK US,4.0,16.1897
508,ST PAUL ISLAND AIRPORT AK US,5.0,14.1182
509,ST PAUL ISLAND AIRPORT AK US,6.0,12.8131
510,ST PAUL ISLAND AIRPORT AK US,7.0,11.5735
511,ST PAUL ISLAND AIRPORT AK US,8.0,12.5
512,ST PAUL ISLAND AIRPORT AK US,9.0,14.7084
513,ST PAUL ISLAND AIRPORT AK US,10.0,16.3830
514,ST PAUL ISLAND AIRPORT AK US,11.0,17.7644
515,ST PAUL ISLAND AIRPORT AK US,12.0,17.8865
516,SUTTON 1 W AK US,1.0,8.875307328951159
517,SUTTON 1 W AK US,2.0,8.499047524362265
518,SUTTON 1 W AK US,3.0,8.47602523494905
519,SUTTON 1 W AK US,4.0,6.770166652167989
520,SUTTON 1 W AK US,5.0,7.979327931265786
521,SUTTON 1 W AK US,6.0,8.564380429244299
522,SUTTON 1 W AK US,7.0,5.397824874713195
523,SUTTON 1 W AK US,8.0,5.825970734546748
524,SUTTON 1 W AK US,9.0,8.150546186635522
525,SUTTON 1 W AK US,10.0,5.446833143781221
526,SUTTON 1 W AK US,11.0,7.103222439012289
527,SUTTON 1 W AK US,12.0,7.516906349507313
528,TALKEETNA AIRPORT AK US,1.0,5.60599
529,TALKEETNA AIRPORT AK US,2.0,5.44565
530,TALKEETNA AIRPORT AK US,3.0,5.59121
531,TALKEETNA AIRPORT AK US,4.0,4.82820
532,TALKEETNA AIRPORT AK US,5.0,5.06523
533,TALKEETNA AIRPORT AK US,6.0,5.12909
534,TALKEETNA AIRPORT AK US,7.0,4.67008
535,TALKEETNA AIRPORT AK US,8.0,3.79510
536,TALKEETNA AIRPORT AK US,9.0,3.76215
537,TALKEETNA AIRPORT AK US,10.0,4.05190
538,TALKEETNA AIRPORT AK US,11.0,4.95588
539,TALKEETNA AIRPORT AK US,12.0,5.16253
540,TANANA CALHOUN MEMORIAL AIRPORT AK US,1.0,6.271254455342761
541,TANANA CALHOUN MEMORIAL AIRPORT AK US,2.0,6.508435578737708
542,TANANA CALHOUN MEMORIAL AIRPORT AK US,3.0,8.066520557215021
543,TANANA CALHOUN MEMORIAL AIRPORT AK US,4.0,5.6488995488833895
544,TANANA CALHOUN MEMORIAL AIRPORT AK US,5.0,6.042749642510242
545,TANANA CALHOUN MEMORIAL AIRPORT AK US,6.0,6.977705146209013
546,TANANA CALHOUN MEMORIAL AIRPORT AK US,7.0,4.945625876686755
547,TANANA CALHOUN MEMORIAL AIRPORT AK US,8.0,6.870478260573284
548,TANANA CALHOUN MEMORIAL AIRPORT AK US,9.0,4.665887879503385
549,TANANA CALHOUN MEMORIAL AIRPORT AK US,10.0,3.8539140669567007
550,TANANA CALHOUN MEMORIAL AIRPORT AK US,11.0,5.0197596530254565
551,TANANA CALHOUN MEMORIAL AIRPORT AK US,12.0,4.370755873876548
552,TOK AK US,1.0,3.432082155898807
553,TOK AK US,2.0,3.4955545219069313
554,TOK AK US,3.0,5.388203619436066
555,TOK AK US,4.0,4.6863931798128355
556,TOK AK US,5.0,4.929089344179129
557,TOK AK US,6.0,5.839660979034871
558,TOK AK US,7.0,3.4041203827495616
559,TOK AK US,8.0,5.716228291541653
560,TOK AK US,9.0,3.32123727739321
561,TOK AK US,10.0,4.525597950993339
562,TOK AK US,11.0,4.780841835783613
563,TOK AK US,12.0,1.9122244863352118
564,UNIVERSITY EXPERIMENT STATION AK US,1.0,2.71397
565,UNIVERSITY EXPERIMENT STATION AK US,2.0,3.28616
566,UNIVERSITY EXPERIMENT STATION AK US,3.0,5.05087
567,UNIVERSITY EXPERIMENT STATION AK US,4.0,5.96513
568,UNIVERSITY EXPERIMENT STATION AK US,5.0,6.81895
569,UNIVERSITY EXPERIMENT STATION AK US,6.0,6.27944
570,UNIVERSITY EXPERIMENT STATION AK US,7.0,5.7965
571,UNIVERSITY EXPERIMENT STATION AK US,8.0,5.51303
572,UNIVERSITY EXPERIMENT STATION AK US,9.0,5.25486
573,UNIVERSITY EXPERIMENT STATION AK US,10.0,4.46478
574,UNIVERSITY EXPERIMENT STATION AK US,11.0,2.97083
575,UNIVERSITY EXPERIMENT STATION AK US,12.0,2.3629
576,VALDEZ WEATHER SERVICE OFFICE AK US,1.0,7.200908246498148
577,VALDEZ WEATHER SERVICE OFFICE AK US,2.0,6.521417830556953
578,VALDEZ WEATHER SERVICE OFFICE AK US,3.0,5.539137061596427
579,VALDEZ WEATHER SERVICE OFFICE AK US,4.0,4.353337392968523
580,VALDEZ WEATHER SERVICE OFFICE AK US,5.0,5.9083527328574235
581,VALDEZ WEATHER SERVICE OFFICE AK US,6.0,6.0692582052269834
582,VALDEZ WEATHER SERVICE OFFICE AK US,7.0,5.742987407781242
583,VALDEZ WEATHER SERVICE OFFICE AK US,8.0,4.412247537259305
584,VALDEZ WEATHER SERVICE OFFICE AK US,9.0,3.78944163445883
585,VALDEZ WEATHER SERVICE OFFICE AK US,10.0,5.548156988418815
586,VALDEZ WEATHER SERVICE OFFICE AK US,11.0,13.702200902233242
587,VALDEZ WEATHER SERVICE OFFICE AK US,12.0,5.343404649551753
588,WHITES CROSSING AK US,1.0,8.875307328951159
589,WHITES CROSSING AK US,2.0,8.499047524362265
590,WHITES CROSSING AK US,3.0,8.47602523494905
591,WHITES CROSSING AK US,4.0,6.770166652167989
592,WHITES CROSSING AK US,5.0,7.979327931265786
593,WHITES CROSSING AK US,6.0,8.564380429244299
594,WHITES CROSSING AK US,7.0,5.397824874713195
595,WHITES CROSSING AK US,8.0,5.825970734546748
596,WHITES CROSSING AK US,9.0,8.150546186635522
597,WHITES CROSSING AK US,10.0,5.446833143781221
598,WHITES CROSSING AK US,11.0,7.103222439012289
599,WHITES CROSSING AK US,12.0,7.516906349507313
600,WRANGELL AIRPORT AK US,1.0,10.915314111936127
601,WRANGELL AIRPORT AK US,2.0,3.4203240370053942
602,WRANGELL AIRPORT AK US,3.0,9.230091117296343
603,WRANGELL AIRPORT AK US,4.0,7.1324269576348245
604,WRANGELL AIRPORT AK US,5.0,6.994953250721493
605,WRANGELL AIRPORT AK US,6.0,6.724806442392552
606,WRANGELL AIRPORT AK US,7.0,5.071002859517227
607,WRANGELL AIRPORT AK US,8.0,2.727024542619543
608,WRANGELL AIRPORT AK US,9.0,3.474716343345706
609,WRANGELL AIRPORT AK US,10.0,7.371384863440299
610,WRANGELL AIRPORT AK US,11.0,3.9603191370375206
611,WRANGELL AIRPORT AK US,12.0,4.368651224284682
612,YAKUTAT AIRPORT AK US,1.0,6.04663
613,YAKUTAT AIRPORT AK US,2.0,5.86205
614,YAKUTAT AIRPORT AK US,3.0,6.30296
615,YAKUTAT AIRPORT AK US,4.0,5.95805
616,YAKUTAT AIRPORT AK US,5.0,6.01908
617,YAKUTAT AIRPORT AK US,6.0,5.71388
618,YAKUTAT AIRPORT AK US,7.0,5.31747
619,YAKUTAT AIRPORT AK US,8.0,5.33629
620,YAKUTAT AIRPORT AK US,9.0,5.85402
621,YAKUTAT AIRPORT AK US,10.0,6.32150
622,YAKUTAT AIRPORT AK US,11.0,5.88472
623,YAKUTAT AIRPORT AK US,12.0,6.25658
