,station_name,MONTH,Wind
974,BETTLES AIRPORT AK US,10,6.195186406
975,BETTLES AIRPORT AK US,10,7.236817577
976,BETTLES AIRPORT AK US,10,7.113114292
977,BETTLES AIRPORT AK US,10,7.995824375
978,BETTLES AIRPORT AK US,10,5.98712676
979,BETTLES AIRPORT AK US,10,6.209918953
980,BETTLES AIRPORT AK US,10,7.054444679
981,BETTLES AIRPORT AK US,10,7.800132052
982,BETTLES AIRPORT AK US,10,7.535387177
983,BETTLES AIRPORT AK US,10,6.066201452
984,BETTLES AIRPORT AK US,11,7.341919769
985,BETTLES AIRPORT AK US,11,6.036747096
986,BETTLES AIRPORT AK US,11,6.195186406
987,BETTLES AIRPORT AK US,11,7.236817577
988,BETTLES AIRPORT AK US,11,7.113114292
989,BETTLES AIRPORT AK US,11,7.995824375
990,BETTLES AIRPORT AK US,11,5.98712676
991,BETTLES AIRPORT AK US,11,6.209918953
992,BETTLES AIRPORT AK US,11,7.054444679
993,BETTLES AIRPORT AK US,11,7.800132052
994,BETTLES AIRPORT AK US,11,7.535387177
995,BETTLES AIRPORT AK US,11,6.066201452
996,BETTLES AIRPORT AK US,12,7.341919769
997,BETTLES AIRPORT AK US,12,6.036747096
998,BETTLES AIRPORT AK US,12,6.195186406
999,BETTLES AIRPORT AK US,12,7.236817577
1000,BETTLES AIRPORT AK US,12,7.113114292
1001,BETTLES AIRPORT AK US,12,7.995824375
1002,BETTLES AIRPORT AK US,12,5.98712676
1003,BETTLES AIRPORT AK US,12,6.209918953
1004,BETTLES AIRPORT AK US,12,7.054444679
1005,BETTLES AIRPORT AK US,12,7.800132052
1006,BETTLES AIRPORT AK US,12,7.535387177
1007,BETTLES AIRPORT AK US,12,6.066201452
1008,BIG DELTA AIRPORT AK US,1,12.44118507
1009,BIG DELTA AIRPORT AK US,1,8.49804889
1010,BIG DELTA AIRPORT AK US,1,10.70063985
1011,BIG DELTA AIRPORT AK US,1,6.882945804
1012,BIG DELTA AIRPORT AK US,1,7.667539127
1013,BIG DELTA AIRPORT AK US,1,7.429132439
1014,BIG DELTA AIRPORT AK US,1,4.685250656
1015,BIG DELTA AIRPORT AK US,1,8.909583051
1016,BIG DELTA AIRPORT AK US,1,8.25462612
1017,BIG DELTA AIRPORT AK US,1,8.408375784
1018,BIG DELTA AIRPORT AK US,1,7.280935042
1019,BIG DELTA AIRPORT AK US,1,14.83567497
1020,BIG DELTA AIRPORT AK US,2,12.44118507
1021,BIG DELTA AIRPORT AK US,2,8.49804889
1022,BIG DELTA AIRPORT AK US,2,10.70063985
1023,BIG DELTA AIRPORT AK US,2,6.882945804
1024,BIG DELTA AIRPORT AK US,2,7.667539127
1025,BIG DELTA AIRPORT AK US,2,7.429132439
1026,BIG DELTA AIRPORT AK US,2,4.685250656
1027,BIG DELTA AIRPORT AK US,2,8.909583051
1028,BIG DELTA AIRPORT AK US,2,8.25462612
1029,BIG DELTA AIRPORT AK US,2,8.408375784
1030,BIG DELTA AIRPORT AK US,2,7.280935042
1031,BIG DELTA AIRPORT AK US,2,14.83567497
1032,BIG DELTA AIRPORT AK US,3,12.44118507
1033,BIG DELTA AIRPORT AK US,3,8.49804889
1034,BIG DELTA AIRPORT AK US,3,10.70063985
1035,BIG DELTA AIRPORT AK US,3,6.882945804
1036,BIG DELTA AIRPORT AK US,3,7.667539127
1037,BIG DELTA AIRPORT AK US,3,7.429132439
1038,BIG DELTA AIRPORT AK US,3,4.685250656
1039,BIG DELTA AIRPORT AK US,3,8.909583051
1040,BIG DELTA AIRPORT AK US,3,8.25462612
1041,BIG DELTA AIRPORT AK US,3,8.408375784
1042,BIG DELTA AIRPORT AK US,3,7.280935042
1043,BIG DELTA AIRPORT AK US,3,14.83567497
1044,BIG DELTA AIRPORT AK US,4,12.44118507
1045,BIG DELTA AIRPORT AK US,4,8.49804889
1046,BIG DELTA AIRPORT AK US,4,10.70063985
1047,BIG DELTA AIRPORT AK US,4,6.882945804
1048,BIG DELTA AIRPORT AK US,4,7.667539127
1049,BIG DELTA AIRPORT AK US,4,7.429132439
1050,BIG DELTA AIRPORT AK US,4,4.685250656
1051,BIG DELTA AIRPORT AK US,4,8.909583051
1052,BIG DELTA AIRPORT AK US,4,8.25462612
1053,BIG DELTA AIRPORT AK US,4,8.408375784
1054,BIG DELTA AIRPORT AK US,4,7.280935042
1055,BIG DELTA AIRPORT AK US,4,14.83567497
1056,BIG DELTA AIRPORT AK US,5,12.44118507
1057,BIG DELTA AIRPORT AK US,5,8.49804889
1058,BIG DELTA AIRPORT AK US,5,10.70063985
1059,BIG DELTA AIRPORT AK US,5,6.882945804
1060,BIG DELTA AIRPORT AK US,5,7.667539127
1061,BIG DELTA AIRPORT AK US,5,7.429132439
1062,BIG DELTA AIRPORT AK US,5,4.685250656
1063,BIG DELTA AIRPORT AK US,5,8.909583051
1064,BIG DELTA AIRPORT AK US,5,8.25462612
1065,BIG DELTA AIRPORT AK US,5,8.408375784
1066,BIG DELTA AIRPORT AK US,5,7.280935042
1067,BIG DELTA AIRPORT AK US,5,14.83567497
1068,BIG DELTA AIRPORT AK US,6,12.44118507
1069,BIG DELTA AIRPORT AK US,6,8.49804889
1070,BIG DELTA AIRPORT AK US,6,10.70063985
1071,BIG DELTA AIRPORT AK US,6,6.882945804
1072,BIG DELTA AIRPORT AK US,6,7.667539127
1073,BIG DELTA AIRPORT AK US,6,7.429132439
1074,BIG DELTA AIRPORT AK US,6,4.685250656
1075,BIG DELTA AIRPORT AK US,6,8.909583051
1076,BIG DELTA AIRPORT AK US,6,8.25462612
1077,BIG DELTA AIRPORT AK US,6,8.408375784
1078,BIG DELTA AIRPORT AK US,6,7.280935042
1079,BIG DELTA AIRPORT AK US,6,14.83567497
1080,BIG DELTA AIRPORT AK US,7,12.44118507
1081,BIG DELTA AIRPORT AK US,7,8.49804889
1082,BIG DELTA AIRPORT AK US,7,10.70063985
1083,BIG DELTA AIRPORT AK US,7,6.882945804
1084,BIG DELTA AIRPORT AK US,7,7.667539127
1085,BIG DELTA AIRPORT AK US,7,7.429132439
1086,BIG DELTA AIRPORT AK US,7,4.685250656
1087,BIG DELTA AIRPORT AK US,7,8.909583051
1088,BIG DELTA AIRPORT AK US,7,8.25462612
1089,BIG DELTA AIRPORT AK US,7,8.408375784
1090,BIG DELTA AIRPORT AK US,7,7.280935042
1091,BIG DELTA AIRPORT AK US,7,14.83567497
1092,BIG DELTA AIRPORT AK US,8,12.44118507
1093,BIG DELTA AIRPORT AK US,8,8.49804889
1094,BIG DELTA AIRPORT AK US,8,10.70063985
1095,BIG DELTA AIRPORT AK US,8,6.882945804
1096,BIG DELTA AIRPORT AK US,8,7.667539127
1097,BIG DELTA AIRPORT AK US,8,7.429132439
1098,BIG DELTA AIRPORT AK US,8,4.685250656
1099,BIG DELTA AIRPORT AK US,8,8.909583051
1100,BIG DELTA AIRPORT AK US,8,8.25462612
1101,BIG DELTA AIRPORT AK US,8,8.408375784
1102,BIG DELTA AIRPORT AK US,8,7.280935042
1103,BIG DELTA AIRPORT AK US,8,14.83567497
1104,BIG DELTA AIRPORT AK US,9,12.44118507
1105,BIG DELTA AIRPORT AK US,9,8.49804889
1106,BIG DELTA AIRPORT AK US,9,10.70063985
1107,BIG DELTA AIRPORT AK US,9,6.882945804
1108,BIG DELTA AIRPORT AK US,9,7.667539127
1109,BIG DELTA AIRPORT AK US,9,7.429132439
1110,BIG DELTA AIRPORT AK US,9,4.685250656
1111,BIG DELTA AIRPORT AK US,9,8.909583051
1112,BIG DELTA AIRPORT AK US,9,8.25462612
1113,BIG DELTA AIRPORT AK US,9,8.408375784
1114,BIG DELTA AIRPORT AK US,9,7.280935042
1115,BIG DELTA AIRPORT AK US,9,14.83567497
1116,BIG DELTA AIRPORT AK US,10,12.44118507
1117,BIG DELTA AIRPORT AK US,10,8.49804889
1118,BIG DELTA AIRPORT AK US,10,10.70063985
1119,BIG DELTA AIRPORT AK US,10,6.882945804
1120,BIG DELTA AIRPORT AK US,10,7.667539127
1121,BIG DELTA AIRPORT AK US,10,7.429132439
1122,BIG DELTA AIRPORT AK US,10,4.685250656
1123,BIG DELTA AIRPORT AK US,10,8.909583051
1124,BIG DELTA AIRPORT AK US,10,8.25462612
1125,BIG DELTA AIRPORT AK US,10,8.408375784
1126,BIG DELTA AIRPORT AK US,10,7.280935042
1127,BIG DELTA AIRPORT AK US,10,14.83567497
1128,BIG DELTA AIRPORT AK US,11,12.44118507
1129,BIG DELTA AIRPORT AK US,11,8.49804889
1130,BIG DELTA AIRPORT AK US,11,10.70063985
1131,BIG DELTA AIRPORT AK US,11,6.882945804
1132,BIG DELTA AIRPORT AK US,11,7.667539127
1133,BIG DELTA AIRPORT AK US,11,7.429132439
1134,BIG DELTA AIRPORT AK US,11,4.685250656
1135,BIG DELTA AIRPORT AK US,11,8.909583051
1136,BIG DELTA AIRPORT AK US,11,8.25462612
1137,BIG DELTA AIRPORT AK US,11,8.408375784
1138,BIG DELTA AIRPORT AK US,11,7.280935042
1139,BIG DELTA AIRPORT AK US,11,14.83567497
1140,BIG DELTA AIRPORT AK US,12,12.44118507
1141,BIG DELTA AIRPORT AK US,12,8.49804889
1142,BIG DELTA AIRPORT AK US,12,10.70063985
1143,BIG DELTA AIRPORT AK US,12,6.882945804
1144,BIG DELTA AIRPORT AK US,12,7.667539127
1145,BIG DELTA AIRPORT AK US,12,7.429132439
1146,BIG DELTA AIRPORT AK US,12,4.685250656
1147,BIG DELTA AIRPORT AK US,12,8.909583051
1148,BIG DELTA AIRPORT AK US,12,8.25462612
1149,BIG DELTA AIRPORT AK US,12,8.408375784
1150,BIG DELTA AIRPORT AK US,12,7.280935042
1151,BIG DELTA AIRPORT AK US,12,14.83567497
1152,BIG RIVER LAKES AK US,1,2.41102644
1153,BIG RIVER LAKES AK US,2,7.857924011
1154,BIG RIVER LAKES AK US,3,5.855736493
1155,BIG RIVER LAKES AK US,4,5.429244286
1156,BIG RIVER LAKES AK US,5,9.421012902
1157,BIG RIVER LAKES AK US,6,5.516857842
1158,BIG RIVER LAKES AK US,7,4.94231857
1159,BIG RIVER LAKES AK US,8,7.144383372
1160,BIG RIVER LAKES AK US,9,6.21341668
1161,BIG RIVER LAKES AK US,10,10.53527453
1162,BIG RIVER LAKES AK US,11,5.891234916
1163,BIG RIVER LAKES AK US,12,5.559281565
1164,CANNERY CREEK AK US,1,7.200908246
1165,CANNERY CREEK AK US,2,6.521417831
1166,CANNERY CREEK AK US,3,5.539137062
1167,CANNERY CREEK AK US,4,4.353337393
1168,CANNERY CREEK AK US,5,5.908352733
1169,CANNERY CREEK AK US,6,6.069258205
1170,CANNERY CREEK AK US,7,5.742987408
1171,CANNERY CREEK AK US,8,4.412247537
1172,CANNERY CREEK AK US,9,3.789441634
1173,CANNERY CREEK AK US,10,5.548156988
1174,CANNERY CREEK AK US,11,13.7022009
1175,CANNERY CREEK AK US,12,5.34340465
1176,COLD BAY AIRPORT AK US,1,18.97251408
1177,COLD BAY AIRPORT AK US,1,17.24975101
1178,COLD BAY AIRPORT AK US,1,17.57502675
1179,COLD BAY AIRPORT AK US,1,19.15226118
1180,COLD BAY AIRPORT AK US,1,16.38289309
1181,COLD BAY AIRPORT AK US,1,15.24817627
1182,COLD BAY AIRPORT AK US,1,14.45142609
1183,COLD BAY AIRPORT AK US,1,15.67903813
1184,COLD BAY AIRPORT AK US,1,16.44680428
1185,COLD BAY AIRPORT AK US,1,15.8146377
1186,COLD BAY AIRPORT AK US,1,18.69928045
1187,COLD BAY AIRPORT AK US,1,16.87357711
1188,COLD BAY AIRPORT AK US,2,18.97251408
1189,COLD BAY AIRPORT AK US,2,17.24975101
1190,COLD BAY AIRPORT AK US,2,17.57502675
1191,COLD BAY AIRPORT AK US,2,19.15226118
1192,COLD BAY AIRPORT AK US,2,16.38289309
1193,COLD BAY AIRPORT AK US,2,15.24817627
1194,COLD BAY AIRPORT AK US,2,14.45142609
1195,COLD BAY AIRPORT AK US,2,15.67903813
1196,COLD BAY AIRPORT AK US,2,16.44680428
1197,COLD BAY AIRPORT AK US,2,15.8146377
1198,COLD BAY AIRPORT AK US,2,18.69928045
1199,COLD BAY AIRPORT AK US,2,16.87357711
1200,COLD BAY AIRPORT AK US,3,18.97251408
1201,COLD BAY AIRPORT AK US,3,17.24975101
1202,COLD BAY AIRPORT AK US,3,17.57502675
1203,COLD BAY AIRPORT AK US,3,19.15226118
1204,COLD BAY AIRPORT AK US,3,16.38289309
1205,COLD BAY AIRPORT AK US,3,15.24817627
1206,COLD BAY AIRPORT AK US,3,14.45142609
1207,COLD BAY AIRPORT AK US,3,15.67903813
1208,COLD BAY AIRPORT AK US,3,16.44680428
1209,COLD BAY AIRPORT AK US,3,15.8146377
1210,COLD BAY AIRPORT AK US,3,18.69928045
1211,COLD BAY AIRPORT AK US,3,16.87357711
1212,COLD BAY AIRPORT AK US,4,18.97251408
1213,COLD BAY AIRPORT AK US,4,17.24975101
1214,COLD BAY AIRPORT AK US,4,17.57502675
1215,COLD BAY AIRPORT AK US,4,19.15226118
1216,COLD BAY AIRPORT AK US,4,16.38289309
1217,COLD BAY AIRPORT AK US,4,15.24817627
1218,COLD BAY AIRPORT AK US,4,14.45142609
1219,COLD BAY AIRPORT AK US,4,15.67903813
1220,COLD BAY AIRPORT AK US,4,16.44680428
1221,COLD BAY AIRPORT AK US,4,15.8146377
1222,COLD BAY AIRPORT AK US,4,18.69928045
1223,COLD BAY AIRPORT AK US,4,16.87357711
1224,COLD BAY AIRPORT AK US,5,18.97251408
1225,COLD BAY AIRPORT AK US,5,17.24975101
1226,COLD BAY AIRPORT AK US,5,17.57502675
1227,COLD BAY AIRPORT AK US,5,19.15226118
1228,COLD BAY AIRPORT AK US,5,16.38289309
1229,COLD BAY AIRPORT AK US,5,15.24817627
1230,COLD BAY AIRPORT AK US,5,14.45142609
1231,COLD BAY AIRPORT AK US,5,15.67903813
1232,COLD BAY AIRPORT AK US,5,16.44680428
1233,COLD BAY AIRPORT AK US,5,15.8146377
1234,COLD BAY AIRPORT AK US,5,18.69928045
1235,COLD BAY AIRPORT AK US,5,16.87357711
1236,COLD BAY AIRPORT AK US,6,18.97251408
1237,COLD BAY AIRPORT AK US,6,17.24975101
1238,COLD BAY AIRPORT AK US,6,17.57502675
1239,COLD BAY AIRPORT AK US,6,19.15226118
1240,COLD BAY AIRPORT AK US,6,16.38289309
1241,COLD BAY AIRPORT AK US,6,15.24817627
1242,COLD BAY AIRPORT AK US,6,14.45142609
1243,COLD BAY AIRPORT AK US,6,15.67903813
1244,COLD BAY AIRPORT AK US,6,16.44680428
1245,COLD BAY AIRPORT AK US,6,15.8146377
1246,COLD BAY AIRPORT AK US,6,18.69928045
1247,COLD BAY AIRPORT AK US,6,16.87357711
1248,COLD BAY AIRPORT AK US,7,18.97251408
1249,COLD BAY AIRPORT AK US,7,17.24975101
1250,COLD BAY AIRPORT AK US,7,17.57502675
1251,COLD BAY AIRPORT AK US,7,19.15226118
1252,COLD BAY AIRPORT AK US,7,16.38289309
1253,COLD BAY AIRPORT AK US,7,15.24817627
1254,COLD BAY AIRPORT AK US,7,14.45142609
1255,COLD BAY AIRPORT AK US,7,15.67903813
1256,COLD BAY AIRPORT AK US,7,16.44680428
1257,COLD BAY AIRPORT AK US,7,15.8146377
1258,COLD BAY AIRPORT AK US,7,18.69928045
1259,COLD BAY AIRPORT AK US,7,16.87357711
1260,COLD BAY AIRPORT AK US,8,18.97251408
1261,COLD BAY AIRPORT AK US,8,17.24975101
1262,COLD BAY AIRPORT AK US,8,17.57502675
1263,COLD BAY AIRPORT AK US,8,19.15226118
1264,COLD BAY AIRPORT AK US,8,16.38289309
1265,COLD BAY AIRPORT AK US,8,15.24817627
1266,COLD BAY AIRPORT AK US,8,14.45142609
1267,COLD BAY AIRPORT AK US,8,15.67903813
1268,COLD BAY AIRPORT AK US,8,16.44680428
1269,COLD BAY AIRPORT AK US,8,15.8146377
1270,COLD BAY AIRPORT AK US,8,18.69928045
1271,COLD BAY AIRPORT AK US,8,16.87357711
1272,COLD BAY AIRPORT AK US,9,18.97251408
1273,COLD BAY AIRPORT AK US,9,17.24975101
1274,COLD BAY AIRPORT AK US,9,17.57502675
1275,COLD BAY AIRPORT AK US,9,19.15226118
1276,COLD BAY AIRPORT AK US,9,16.38289309
1277,COLD BAY AIRPORT AK US,9,15.24817627
1278,COLD BAY AIRPORT AK US,9,14.45142609
1279,COLD BAY AIRPORT AK US,9,15.67903813
1280,COLD BAY AIRPORT AK US,9,16.44680428
1281,COLD BAY AIRPORT AK US,9,15.8146377
1282,COLD BAY AIRPORT AK US,9,18.69928045
1283,COLD BAY AIRPORT AK US,9,16.87357711
1284,COLD BAY AIRPORT AK US,10,18.97251408
1285,COLD BAY AIRPORT AK US,10,17.24975101
1286,COLD BAY AIRPORT AK US,10,17.57502675
1287,COLD BAY AIRPORT AK US,10,19.15226118
1288,COLD BAY AIRPORT AK US,10,16.38289309
1289,COLD BAY AIRPORT AK US,10,15.24817627
1290,COLD BAY AIRPORT AK US,10,14.45142609
1291,COLD BAY AIRPORT AK US,10,15.67903813
1292,COLD BAY AIRPORT AK US,10,16.44680428
1293,COLD BAY AIRPORT AK US,10,15.8146377
1294,COLD BAY AIRPORT AK US,10,18.69928045
1295,COLD BAY AIRPORT AK US,10,16.87357711
1296,COLD BAY AIRPORT AK US,11,18.97251408
1297,COLD BAY AIRPORT AK US,11,17.24975101
1298,COLD BAY AIRPORT AK US,11,17.57502675
1299,COLD BAY AIRPORT AK US,11,19.15226118
1300,COLD BAY AIRPORT AK US,11,16.38289309
1301,COLD BAY AIRPORT AK US,11,15.24817627
1302,COLD BAY AIRPORT AK US,11,14.45142609
1303,COLD BAY AIRPORT AK US,11,15.67903813
1304,COLD BAY AIRPORT AK US,11,16.44680428
1305,COLD BAY AIRPORT AK US,11,15.8146377
1306,COLD BAY AIRPORT AK US,11,18.69928045
1307,COLD BAY AIRPORT AK US,11,16.87357711
1308,COLD BAY AIRPORT AK US,12,18.97251408
1309,COLD BAY AIRPORT AK US,12,17.24975101
1310,COLD BAY AIRPORT AK US,12,17.57502675
1311,COLD BAY AIRPORT AK US,12,19.15226118
1312,COLD BAY AIRPORT AK US,12,16.38289309
1313,COLD BAY AIRPORT AK US,12,15.24817627
1314,COLD BAY AIRPORT AK US,12,14.45142609
1315,COLD BAY AIRPORT AK US,12,15.67903813
1316,COLD BAY AIRPORT AK US,12,16.44680428
1317,COLD BAY AIRPORT AK US,12,15.8146377
1318,COLD BAY AIRPORT AK US,12,18.69928045
1319,COLD BAY AIRPORT AK US,12,16.87357711
1320,COLLEGE 5 NW AK US,1,3.6115787
1321,COLLEGE 5 NW AK US,1,3.533502643
1322,COLLEGE 5 NW AK US,1,5.515083923
1323,COLLEGE 5 NW AK US,1,8.356841935
1324,COLLEGE 5 NW AK US,1,8.933636189
1325,COLLEGE 5 NW AK US,1,7.711857035
1326,COLLEGE 5 NW AK US,1,6.372878964
1327,COLLEGE 5 NW AK US,1,6.582742595
1328,COLLEGE 5 NW AK US,1,4.722743485
1329,COLLEGE 5 NW AK US,1,6.242090025
1330,COLLEGE 5 NW AK US,1,1.564616551
1331,COLLEGE 5 NW AK US,1,2.80579857
1332,COLLEGE 5 NW AK US,2,3.6115787
1333,COLLEGE 5 NW AK US,2,3.533502643
1334,COLLEGE 5 NW AK US,2,5.515083923
1335,COLLEGE 5 NW AK US,2,8.356841935
1336,COLLEGE 5 NW AK US,2,8.933636189
1337,COLLEGE 5 NW AK US,2,7.711857035
1338,COLLEGE 5 NW AK US,2,6.372878964
1339,COLLEGE 5 NW AK US,2,6.582742595
1340,COLLEGE 5 NW AK US,2,4.722743485
1341,COLLEGE 5 NW AK US,2,6.242090025
1342,COLLEGE 5 NW AK US,2,1.564616551
1343,COLLEGE 5 NW AK US,2,2.80579857
1344,COLLEGE 5 NW AK US,3,3.6115787
1345,COLLEGE 5 NW AK US,3,3.533502643
1346,COLLEGE 5 NW AK US,3,5.515083923
1347,COLLEGE 5 NW AK US,3,8.356841935
1348,COLLEGE 5 NW AK US,3,8.933636189
1349,COLLEGE 5 NW AK US,3,7.711857035
1350,COLLEGE 5 NW AK US,3,6.372878964
1351,COLLEGE 5 NW AK US,3,6.582742595
1352,COLLEGE 5 NW AK US,3,4.722743485
1353,COLLEGE 5 NW AK US,3,6.242090025
1354,COLLEGE 5 NW AK US,3,1.564616551
1355,COLLEGE 5 NW AK US,3,2.80579857
1356,COLLEGE 5 NW AK US,4,3.6115787
1357,COLLEGE 5 NW AK US,4,3.533502643
1358,COLLEGE 5 NW AK US,4,5.515083923
1359,COLLEGE 5 NW AK US,4,8.356841935
1360,COLLEGE 5 NW AK US,4,8.933636189
1361,COLLEGE 5 NW AK US,4,7.711857035
1362,COLLEGE 5 NW AK US,4,6.372878964
1363,COLLEGE 5 NW AK US,4,6.582742595
1364,COLLEGE 5 NW AK US,4,4.722743485
1365,COLLEGE 5 NW AK US,4,6.242090025
1366,COLLEGE 5 NW AK US,4,1.564616551
1367,COLLEGE 5 NW AK US,4,2.80579857
1368,COLLEGE 5 NW AK US,5,3.6115787
1369,COLLEGE 5 NW AK US,5,3.533502643
1370,COLLEGE 5 NW AK US,5,5.515083923
1371,COLLEGE 5 NW AK US,5,8.356841935
1372,COLLEGE 5 NW AK US,5,8.933636189
1373,COLLEGE 5 NW AK US,5,7.711857035
1374,COLLEGE 5 NW AK US,5,6.372878964
1375,COLLEGE 5 NW AK US,5,6.582742595
1376,COLLEGE 5 NW AK US,5,4.722743485
1377,COLLEGE 5 NW AK US,5,6.242090025
1378,COLLEGE 5 NW AK US,5,1.564616551
1379,COLLEGE 5 NW AK US,5,2.80579857
1380,COLLEGE 5 NW AK US,6,3.6115787
1381,COLLEGE 5 NW AK US,6,3.533502643
1382,COLLEGE 5 NW AK US,6,5.515083923
1383,COLLEGE 5 NW AK US,6,8.356841935
1384,COLLEGE 5 NW AK US,6,8.933636189
1385,COLLEGE 5 NW AK US,6,7.711857035
1386,COLLEGE 5 NW AK US,6,6.372878964
1387,COLLEGE 5 NW AK US,6,6.582742595
1388,COLLEGE 5 NW AK US,6,4.722743485
1389,COLLEGE 5 NW AK US,6,6.242090025
1390,COLLEGE 5 NW AK US,6,1.564616551
1391,COLLEGE 5 NW AK US,6,2.80579857
1392,COLLEGE 5 NW AK US,7,3.6115787
1393,COLLEGE 5 NW AK US,7,3.533502643
1394,COLLEGE 5 NW AK US,7,5.515083923
1395,COLLEGE 5 NW AK US,7,8.356841935
1396,COLLEGE 5 NW AK US,7,8.933636189
1397,COLLEGE 5 NW AK US,7,7.711857035
1398,COLLEGE 5 NW AK US,7,6.372878964
1399,COLLEGE 5 NW AK US,7,6.582742595
1400,COLLEGE 5 NW AK US,7,4.722743485
1401,COLLEGE 5 NW AK US,7,6.242090025
1402,COLLEGE 5 NW AK US,7,1.564616551
1403,COLLEGE 5 NW AK US,7,2.80579857
1404,COLLEGE 5 NW AK US,8,3.6115787
1405,COLLEGE 5 NW AK US,8,3.533502643
1406,COLLEGE 5 NW AK US,8,5.515083923
1407,COLLEGE 5 NW AK US,8,8.356841935
1408,COLLEGE 5 NW AK US,8,8.933636189
1409,COLLEGE 5 NW AK US,8,7.711857035
1410,COLLEGE 5 NW AK US,8,6.372878964
1411,COLLEGE 5 NW AK US,8,6.582742595
1412,COLLEGE 5 NW AK US,8,4.722743485
1413,COLLEGE 5 NW AK US,8,6.242090025
1414,COLLEGE 5 NW AK US,8,1.564616551
1415,COLLEGE 5 NW AK US,8,2.80579857
1416,COLLEGE 5 NW AK US,9,3.6115787
1417,COLLEGE 5 NW AK US,9,3.533502643
1418,COLLEGE 5 NW AK US,9,5.515083923
1419,COLLEGE 5 NW AK US,9,8.356841935
1420,COLLEGE 5 NW AK US,9,8.933636189
1421,COLLEGE 5 NW AK US,9,7.711857035
1422,COLLEGE 5 NW AK US,9,6.372878964
1423,COLLEGE 5 NW AK US,9,6.582742595
1424,COLLEGE 5 NW AK US,9,4.722743485
1425,COLLEGE 5 NW AK US,9,6.242090025
1426,COLLEGE 5 NW AK US,9,1.564616551
1427,COLLEGE 5 NW AK US,9,2.80579857
1428,COLLEGE 5 NW AK US,10,3.6115787
1429,COLLEGE 5 NW AK US,10,3.533502643
1430,COLLEGE 5 NW AK US,10,5.515083923
1431,COLLEGE 5 NW AK US,10,8.356841935
1432,COLLEGE 5 NW AK US,10,8.933636189
1433,COLLEGE 5 NW AK US,10,7.711857035
1434,COLLEGE 5 NW AK US,10,6.372878964
1435,COLLEGE 5 NW AK US,10,6.582742595
1436,COLLEGE 5 NW AK US,10,4.722743485
1437,COLLEGE 5 NW AK US,10,6.242090025
1438,COLLEGE 5 NW AK US,10,1.564616551
1439,COLLEGE 5 NW AK US,10,2.80579857
1440,COLLEGE 5 NW AK US,11,3.6115787
1441,COLLEGE 5 NW AK US,11,3.533502643
1442,COLLEGE 5 NW AK US,11,5.515083923
1443,COLLEGE 5 NW AK US,11,8.356841935
1444,COLLEGE 5 NW AK US,11,8.933636189
1445,COLLEGE 5 NW AK US,11,7.711857035
1446,COLLEGE 5 NW AK US,11,6.372878964
1447,COLLEGE 5 NW AK US,11,6.582742595
1448,COLLEGE 5 NW AK US,11,4.722743485
1449,COLLEGE 5 NW AK US,11,6.242090025
1450,COLLEGE 5 NW AK US,11,1.564616551
1451,COLLEGE 5 NW AK US,11,2.80579857
1452,COLLEGE 5 NW AK US,12,3.6115787
1453,COLLEGE 5 NW AK US,12,3.533502643
1454,COLLEGE 5 NW AK US,12,5.515083923
1455,COLLEGE 5 NW AK US,12,8.356841935
1456,COLLEGE 5 NW AK US,12,8.933636189
1457,COLLEGE 5 NW AK US,12,7.711857035
1458,COLLEGE 5 NW AK US,12,6.372878964
1459,COLLEGE 5 NW AK US,12,6.582742595
1460,COLLEGE 5 NW AK US,12,4.722743485
1461,COLLEGE 5 NW AK US,12,6.242090025
1462,COLLEGE 5 NW AK US,12,1.564616551
1463,COLLEGE 5 NW AK US,12,2.80579857
1464,COLLEGE OBSERVATORY AK US,1,3.6115787
1465,COLLEGE OBSERVATORY AK US,1,3.533502643
1466,COLLEGE OBSERVATORY AK US,1,5.515083923
1467,COLLEGE OBSERVATORY AK US,1,8.356841935
1468,COLLEGE OBSERVATORY AK US,1,8.933636189
1469,COLLEGE OBSERVATORY AK US,1,7.711857035
1470,COLLEGE OBSERVATORY AK US,1,6.372878964
1471,COLLEGE OBSERVATORY AK US,1,6.582742595
1472,COLLEGE OBSERVATORY AK US,1,4.722743485
1473,COLLEGE OBSERVATORY AK US,1,6.242090025
1474,COLLEGE OBSERVATORY AK US,1,1.564616551
1475,COLLEGE OBSERVATORY AK US,1,2.80579857
1476,COLLEGE OBSERVATORY AK US,2,3.6115787
1477,COLLEGE OBSERVATORY AK US,2,3.533502643
1478,COLLEGE OBSERVATORY AK US,2,5.515083923
1479,COLLEGE OBSERVATORY AK US,2,8.356841935
1480,COLLEGE OBSERVATORY AK US,2,8.933636189
1481,COLLEGE OBSERVATORY AK US,2,7.711857035
1482,COLLEGE OBSERVATORY AK US,2,6.372878964
1483,COLLEGE OBSERVATORY AK US,2,6.582742595
1484,COLLEGE OBSERVATORY AK US,2,4.722743485
1485,COLLEGE OBSERVATORY AK US,2,6.242090025
1486,COLLEGE OBSERVATORY AK US,2,1.564616551
1487,COLLEGE OBSERVATORY AK US,2,2.80579857
1488,COLLEGE OBSERVATORY AK US,3,3.6115787
1489,COLLEGE OBSERVATORY AK US,3,3.533502643
1490,COLLEGE OBSERVATORY AK US,3,5.515083923
1491,COLLEGE OBSERVATORY AK US,3,8.356841935
1492,COLLEGE OBSERVATORY AK US,3,8.933636189
